DOJ Extended,Duration to accept offer,Notice period,Offered band,Percent difference CTC,Joining Bonus,Candidate relocate actual,Candidate Source,Rex in Yrs,LOB,Status
0,2,0,1,25.0,0,0,2,2,7,0
0,2,45,2,0.0,0,1,1,10,7,0
0,2,60,2,0.0,0,0,1,7,7,0
1,63,75,2,11.9,0,0,1,3,7,0
0,55,60,1,35.72,0,1,1,3,4,0
0,15,30,3,0.0,0,0,2,8,7,1
1,6,30,1,0.0,0,0,2,5,2,0
0,55,75,3,0.0,0,1,2,8,7,0
0,1,30,2,0.0,0,1,1,4,7,0
1,1,60,1,8.0,0,0,1,4,4,1
0,0,0,2,58.34,0,1,1,6,7,0
0,0,0,2,0.0,0,1,1,2,7,0
0,1,30,2,0.0,0,0,1,3,7,0
1,1,30,1,4.55,0,0,2,3,0,0
1,59,30,2,0.0,0,1,2,10,7,0
1,86,120,2,2.56,0,1,2,5,7,0
1,13,30,1,1.67,0,0,1,5,0,0
0,0,0,2,0.0,0,0,2,6,7,0
1,31,30,1,33.33,0,0,1,1,7,0
1,61,75,2,7.02,0,0,2,12,7,0
1,22,45,2,0.0,0,0,2,7,7,0
0,14,45,1,24.24,0,0,1,3,4,0
1,16,30,1,8.0,0,1,1,3,7,0
1,28,45,1,0.0,0,0,2,1,7,0
0,2,0,1,23.81,0,0,1,4,1,0
0,1,0,1,21.51,0,0,1,3,1,0
1,111,30,1,0.0,0,0,1,3,1,1
0,2,0,2,0.0,0,1,1,4,7,0
0,5,0,2,6.67,0,0,1,7,7,1
0,1,30,1,11.11,0,0,2,3,2,0
1,14,30,1,8.89,0,0,1,5,4,0
0,1,30,1,33.34,0,1,1,1,7,0
0,51,90,1,0.0,0,0,2,5,1,1
1,2,75,3,11.15,0,0,1,8,7,1
1,87,90,2,12.07,0,0,1,4,7,0
0,3,0,3,12.82,0,1,1,6,7,0
0,4,30,1,18.89,0,1,2,3,4,0
0,16,30,1,0.0,0,0,2,2,7,0
0,6,30,1,5.0,0,0,0,2,7,0
0,1,0,2,0.0,0,1,1,3,7,0
0,5,30,1,16.0,0,1,1,2,7,0
1,4,30,1,20.41,0,0,2,4,0,1
1,36,45,2,10.0,0,1,2,3,7,0
0,0,45,1,0.0,0,1,2,2,4,0
1,0,0,2,0.0,0,1,1,6,2,0
0,27,30,2,15.0,0,1,0,10,0,0
1,1,30,2,0.0,0,0,1,3,7,0
0,6,60,1,15.91,0,0,0,3,4,1
0,5,60,2,80.65,0,0,2,3,7,0
0,11,30,1,3.08,0,0,1,4,0,0
0,0,0,2,9.97,0,1,1,7,7,0
1,62,75,2,100.0,0,1,1,4,7,0
1,63,90,1,0.0,0,0,1,4,1,0
0,1,0,2,8.89,0,1,1,7,7,0
1,50,30,1,11.36,0,0,2,3,1,0
1,40,90,2,0.0,0,0,1,8,7,0
0,8,30,1,23.81,0,0,2,5,2,0
1,66,60,1,12.19,1,0,1,4,4,0
0,74,90,1,16.67,0,0,2,5,4,0
0,0,30,1,10.52,0,0,2,4,0,1
1,23,30,2,0.0,0,1,1,5,7,0
0,32,60,2,51.44,0,0,0,6,7,0
0,0,90,3,11.76,0,0,2,5,7,0
0,10,30,2,14.28,0,0,1,6,7,0
1,6,30,1,4.44,0,0,1,3,4,0
1,11,60,1,0.0,0,0,1,3,4,1
0,6,30,1,0.0,0,1,1,3,2,0
0,6,0,2,7.38,0,1,1,10,4,0
0,1,0,3,13.63,0,1,1,8,7,0
0,7,30,1,0.0,0,1,1,1,7,0
0,55,75,2,0.0,0,0,2,7,5,0
0,43,75,2,5.0,0,0,2,6,4,1
1,51,120,2,0.0,0,0,2,7,7,1
1,6,30,1,1.92,0,0,2,3,2,0
0,1,30,2,55.46,0,0,1,5,5,0
0,3,30,2,8.0,0,0,1,3,7,0
0,0,30,2,66.67,0,0,1,3,7,0
0,0,0,2,6.42,0,1,2,4,7,0
1,43,60,2,10.0,0,1,1,4,7,0
1,95,120,2,22.22,0,0,1,7,0,0
1,52,30,1,15.55,0,1,1,3,4,0
0,11,90,1,6.41,0,0,1,3,4,0
1,21,30,1,0.0,0,0,1,3,1,0
0,3,30,1,13.51,0,0,1,6,4,0
1,31,45,1,38.96,0,1,1,1,7,0
0,1,30,2,27.84,0,0,1,9,4,0
0,25,60,3,1.66,0,0,1,8,7,0
0,77,90,1,0.0,0,0,1,4,2,0
0,27,45,1,0.0,0,0,1,0,7,0
1,2,0,1,5.0,0,1,1,4,0,0
1,98,90,2,34.7,0,1,1,10,0,0
1,7,120,2,8.3,0,0,1,6,0,0
1,19,30,1,27.78,0,0,1,3,0,0
1,5,75,1,3.85,0,1,2,3,3,0
1,57,60,1,10.46,1,1,1,4,4,0
0,1,0,3,0.0,0,1,2,7,7,0
0,12,60,1,0.0,0,0,2,3,1,1
0,1,0,1,2.67,0,0,0,1,7,0
0,0,30,1,21.1,0,0,2,3,2,0
0,0,30,2,6.49,0,0,1,10,7,0
1,5,30,1,8.33,0,0,1,1,7,0
0,10,30,1,13.33,0,0,1,1,7,0
0,0,0,1,30.0,0,0,1,1,7,0
1,63,30,1,11.24,0,0,1,5,3,0
1,38,30,2,15.0,0,0,1,5,7,0
0,2,0,1,0.0,0,1,2,4,3,0
0,33,45,1,31.25,0,0,2,3,2,0
0,2,0,3,0.0,0,1,2,11,7,0
1,36,45,1,2.22,0,0,1,4,4,0
0,1,30,1,16.11,0,0,1,2,7,0
1,77,90,1,0.0,0,0,1,4,2,0
1,58,60,1,16.67,0,0,1,3,4,0
1,18,30,1,16.33,0,0,2,3,3,0
0,34,30,1,6.25,0,0,1,4,2,0
0,1,60,1,15.06,0,0,1,4,2,1
0,1,45,1,17.35,0,0,2,3,1,1
0,1,0,1,15.0,0,0,2,3,1,0
1,7,30,1,3.64,0,0,2,5,0,0
1,22,45,2,0.0,0,0,1,8,4,0
1,55,90,2,0.0,0,0,1,8,3,0
1,57,75,2,14.08,0,1,1,6,4,0
1,9,30,1,25.0,0,0,1,3,4,0
1,37,0,1,0.0,0,1,1,4,5,0
0,6,30,2,20.0,0,0,2,9,4,0
0,10,60,2,11.39,0,0,1,9,4,1
0,0,0,2,7.69,0,0,1,6,7,0
1,26,30,1,4.0,0,0,1,1,7,0
1,87,60,2,2.73,0,0,2,6,7,0
0,0,30,2,12.27,0,0,1,9,7,1
0,1,0,2,11.11,0,0,1,5,7,0
0,9,30,1,0.0,0,0,0,4,1,1
0,96,120,1,23.81,0,1,1,4,4,0
1,1,30,1,25.0,0,0,0,1,4,0
0,45,60,2,3.13,0,0,0,6,4,0
0,0,90,2,0.0,0,0,1,7,7,0
0,0,60,3,0.0,0,0,2,7,7,1
0,1,30,1,46.67,0,0,1,2,7,0
0,4,30,1,9.09,0,0,1,3,2,0
1,18,0,1,12.5,0,0,2,4,4,0
1,5,60,1,19.45,0,0,1,4,1,0
0,2,0,2,0.0,0,0,1,3,7,0
1,24,30,1,15.0,0,0,1,2,7,0
1,8,75,1,8.69,0,0,1,3,4,1
0,26,30,1,5.55,0,1,1,3,4,0
0,4,30,1,0.0,0,0,0,2,4,0
1,26,45,1,30.0,1,0,1,4,0,0
1,1,0,1,24.0,0,1,1,3,0,0
0,59,45,2,0.0,0,0,1,12,0,0
0,13,30,2,21.88,0,0,2,5,7,0
0,2,0,1,2.67,0,0,2,1,7,0
1,52,60,1,0.0,0,0,1,3,1,0
0,9,45,1,32.22,0,0,1,2,4,0
1,71,60,1,14.29,0,0,1,3,0,0
1,6,30,3,0.0,0,1,1,13,4,0
1,10,30,1,0.0,0,0,2,4,7,0
1,19,45,1,0.0,0,1,0,4,4,0
1,9,60,3,29.13,0,0,1,9,7,0
0,80,60,1,10.66,0,0,2,7,1,0
1,1,60,2,13.33,0,0,1,8,7,0
1,91,120,2,22.23,0,0,1,7,0,1
1,38,45,2,20.59,0,1,1,4,7,0
1,62,75,2,21.67,0,1,2,3,7,0
1,2,0,1,27.09,0,0,1,4,0,0
0,26,30,1,0.0,0,1,1,4,4,0
1,1,60,2,1.85,0,0,2,5,7,0
1,35,60,2,0.0,0,0,2,7,4,0
1,20,0,1,21.1,0,0,1,2,4,0
1,8,30,1,0.0,0,0,1,2,4,0
1,24,30,1,34.05,0,0,1,3,4,0
1,2,60,1,23.33,0,0,2,4,4,0
1,68,30,1,0.0,0,0,0,2,4,0
1,50,30,2,27.77,0,0,1,2,7,0
1,1,45,2,0.0,0,0,1,3,7,1
1,12,45,1,11.91,0,0,2,3,2,0
1,11,30,1,22.22,0,1,0,3,4,0
0,1,30,1,25.0,0,0,2,1,7,0
0,0,60,2,0.0,0,0,1,4,7,0
0,2,60,2,2.5,0,0,2,8,7,1
1,26,75,2,0.0,0,0,0,7,7,0
0,8,60,2,0.0,0,0,1,6,7,0
1,101,30,3,7.28,0,0,1,8,7,0
0,0,0,2,0.0,0,0,2,5,7,0
0,13,30,1,27.78,0,1,1,2,4,0
0,2,30,1,0.0,0,1,1,1,7,0
0,3,30,2,0.0,0,0,1,3,7,0
0,1,0,1,0.0,0,1,2,1,7,0
1,57,60,1,16.67,0,0,1,4,4,0
1,98,90,1,3.53,0,0,2,4,4,0
0,0,0,2,15.0,0,1,1,5,7,0
0,0,0,1,18.89,0,0,0,1,7,0
1,19,30,1,11.54,0,1,1,1,7,0
0,2,0,3,70.0,0,0,2,5,7,1
0,6,60,1,53.57,0,0,1,3,4,0
0,3,30,1,0.0,0,0,2,3,4,0
0,2,60,3,6.25,0,0,1,6,7,0
1,6,30,3,3.13,0,1,1,10,7,0
0,1,30,2,6.25,0,0,1,9,1,0
0,4,90,2,4.66,0,0,1,3,7,1
0,0,0,1,30.0,0,0,2,1,7,1
0,1,0,1,17.73,0,1,2,1,7,0
0,13,30,1,21.43,0,0,1,5,4,0
1,1,30,2,0.0,0,0,0,7,5,0
0,3,30,2,14.08,0,0,2,6,7,0
0,0,30,1,16.0,0,1,0,2,7,0
1,13,60,2,0.0,0,0,1,6,4,1
1,67,75,3,0.0,0,1,2,4,7,0
0,3,60,3,1.66,0,0,1,9,5,1
0,7,60,3,0.0,0,0,1,6,7,0
0,2,0,2,1.75,0,1,1,4,7,0
0,1,0,2,14.54,0,0,1,5,4,0
1,13,30,1,0.0,0,0,1,4,4,0
1,1,30,2,0.0,0,0,2,3,7,0
1,13,30,1,5.88,0,0,1,3,4,0
0,0,0,1,7.73,0,1,1,1,7,0
0,5,30,1,0.0,0,0,1,3,1,0
1,66,75,1,35.38,0,0,2,4,0,0
0,39,45,3,0.0,0,0,1,9,7,0
1,1,0,2,0.0,0,0,1,7,0,0
1,12,0,1,0.0,0,0,1,5,4,0
1,2,30,2,48.57,0,0,2,7,7,1
1,16,30,2,22.22,0,1,1,2,7,0
0,10,45,2,0.0,0,0,1,5,1,0
1,22,60,2,4.69,0,0,1,6,7,0
1,105,90,2,14.28,0,0,1,4,7,0
1,21,45,2,23.26,0,0,2,4,7,1
0,0,0,3,11.76,0,1,1,6,7,0
0,0,0,3,5.88,0,1,1,7,7,0
0,1,0,2,2.75,0,0,1,7,5,0
1,79,90,2,8.89,0,0,1,7,0,1
0,1,30,1,10.0,0,0,1,3,1,0
1,66,30,1,11.76,0,1,0,2,0,0
1,24,30,1,22.86,0,0,0,5,1,1
1,0,30,3,0.0,0,1,1,5,7,0
1,22,60,2,64.0,0,0,2,6,7,0
0,1,30,1,2.09,0,0,0,2,2,0
1,55,30,1,16.13,1,0,1,3,4,0
0,15,30,2,83.34,0,0,2,3,7,0
1,7,30,1,8.33,0,0,2,5,0,0
1,29,60,1,0.0,0,0,2,3,1,0
0,3,75,3,5.28,0,0,1,8,7,1
1,21,60,1,2.9,0,0,2,3,4,0
0,22,30,2,0.0,0,1,1,2,7,0
0,39,60,1,0.0,0,0,1,3,1,0
1,68,75,1,11.76,0,1,1,3,4,0
0,0,90,2,0.0,0,0,0,7,1,0
0,2,30,1,67.0,0,0,1,1,7,0
0,0,30,2,31.25,0,0,1,3,7,0
0,1,0,2,8.16,0,0,2,6,7,0
0,17,30,1,43.33,0,1,2,3,7,0
1,32,75,1,0.0,0,0,1,2,4,0
0,6,0,1,0.0,0,0,0,3,4,0
1,65,75,3,19.05,0,0,0,10,7,0
0,4,0,2,0.0,0,1,1,6,7,0
0,1,30,1,0.0,0,0,1,1,7,0
1,31,60,2,0.0,0,0,2,5,7,0
1,35,45,1,0.0,0,0,2,1,7,0
0,17,120,2,0.0,0,0,1,7,4,1
0,0,0,1,0.0,0,0,1,3,1,0
0,2,30,2,30.18,0,0,1,2,7,0
0,1,0,2,50.0,0,0,1,3,7,0
1,140,120,2,0.0,0,0,2,4,7,0
0,17,90,2,5.26,1,1,2,7,0,0
1,36,30,1,0.0,0,0,1,3,5,0
1,14,30,2,0.0,0,1,1,5,0,0
0,32,45,1,27.27,1,0,1,5,0,0
0,6,0,1,33.97,0,0,1,3,4,0
1,6,30,1,0.0,0,0,2,3,1,0
1,1,30,1,17.03,0,0,1,3,0,0
1,20,30,1,25.0,0,1,1,3,4,0
1,5,30,3,6.93,0,1,1,5,7,0
1,1,120,1,7.15,1,0,1,3,4,1
1,6,30,2,18.07,1,0,1,5,0,0
0,4,30,2,0.0,0,0,1,5,7,0
0,1,0,2,0.0,0,0,1,4,7,0
0,7,30,1,0.0,0,0,1,4,0,1
1,10,30,1,4.45,0,0,0,3,4,1
1,1,0,1,10.87,0,0,1,3,0,0
0,0,0,0,0.0,0,1,1,0,7,0
0,1,0,1,12.5,0,0,1,3,0,0
0,1,30,3,5.22,0,0,1,9,7,0
0,2,30,1,42.0,0,0,2,1,7,0
1,3,0,2,0.0,0,0,2,8,5,0
0,12,30,1,25.0,0,0,1,1,7,1
1,52,60,1,0.0,0,0,1,4,6,0
1,27,90,1,65.71,0,0,1,4,4,1
0,0,0,1,0.0,0,1,1,3,4,0
1,3,60,1,9.09,0,0,1,5,4,1
0,36,90,1,18.18,0,0,2,5,1,1
0,0,0,3,0.0,0,1,1,7,7,0
0,1,60,3,0.0,0,0,0,8,7,0
0,0,60,3,144.45,0,0,1,5,7,0
0,0,0,1,31.14,0,1,1,4,4,0
0,1,0,3,168.69,0,0,1,8,7,0
0,0,30,1,19.05,0,0,1,2,7,0
0,65,45,1,20.0,0,0,1,2,4,1
1,25,45,2,10.71,0,1,1,4,7,0
0,53,30,1,33.33,0,0,2,1,4,0
0,2,30,1,8.96,1,1,2,7,0,0
0,1,60,2,0.0,0,0,1,8,7,0
1,2,30,2,0.0,0,0,1,6,0,0
1,5,30,1,12.0,0,0,1,1,7,0
0,44,60,1,0.0,0,1,1,3,4,0
0,5,45,2,0.0,0,0,1,4,0,1
1,93,30,1,18.4,0,1,2,1,7,0
0,9,45,2,2.88,0,0,1,7,4,0
0,31,30,2,4.44,0,0,1,6,1,0
1,1,45,2,0.0,0,1,1,5,2,0
1,14,30,2,10.87,0,0,1,10,4,0
0,0,0,2,0.0,0,1,1,8,7,0
0,5,0,1,62.5,0,1,1,3,4,0
0,1,30,1,22.72,0,0,1,1,7,0
0,4,30,3,0.0,0,0,2,9,7,0
0,28,60,1,15.15,0,0,2,4,3,1
0,3,0,2,5.33,0,1,2,2,7,0
0,31,60,1,8.57,0,0,1,3,1,1
1,1,45,2,0.0,0,1,2,5,7,0
0,2,30,1,26.79,0,0,1,4,0,1
0,0,30,1,15.0,0,0,1,1,7,0
1,76,30,2,35.29,1,0,1,7,0,0
0,4,30,2,3.66,0,0,1,5,0,1
0,34,45,2,0.0,0,1,1,3,7,0
1,53,60,1,0.0,0,0,1,3,0,0
1,46,60,2,0.0,0,1,1,2,7,0
0,7,30,1,31.58,0,0,1,10,4,0
0,0,60,1,3.07,1,0,1,3,0,0
0,0,0,2,0.0,0,1,1,5,7,0
0,2,60,3,0.0,0,0,2,10,7,0
1,59,30,2,26.52,0,0,1,7,4,1
1,25,60,2,0.0,0,0,1,8,0,0
0,4,60,1,12.28,0,0,1,5,0,1
1,5,30,1,13.16,1,0,2,3,4,1
1,1,60,1,33.33,0,1,2,3,4,0
1,99,30,2,6.58,0,0,1,7,0,0
1,73,60,2,0.0,1,1,1,7,0,0
1,18,30,1,13.89,0,1,2,3,4,0
1,1,45,2,12.5,0,1,1,5,7,0
1,0,0,3,3.94,0,0,1,9,3,0
0,1,0,1,22.67,0,1,1,1,7,0
0,6,30,1,0.0,0,0,1,4,0,0
1,25,30,2,0.0,0,1,1,7,5,0
1,86,120,3,14.86,0,0,1,14,4,1
0,0,0,2,0.0,0,1,2,6,7,0
0,1,30,2,5.42,0,0,2,2,7,0
1,66,75,2,0.0,0,1,1,7,7,0
0,68,120,2,16.0,1,0,2,8,0,1
0,11,60,1,25.0,0,1,1,1,7,0
1,87,120,1,0.0,0,0,0,5,2,0
0,2,30,2,237.5,0,0,1,6,7,0
1,11,30,2,0.0,0,1,1,7,0,0
1,20,30,1,82.87,0,0,1,2,4,0
1,40,30,1,22.22,0,0,1,3,4,0
1,39,45,3,6.45,0,0,1,9,0,0
0,1,60,1,0.0,0,0,2,1,7,0
0,5,0,1,6.76,0,0,1,3,4,1
0,3,30,2,0.0,0,0,2,4,7,0
0,15,30,1,0.0,0,0,1,4,4,0
0,8,30,2,11.33,0,0,1,4,7,1
0,1,30,1,0.0,0,0,1,4,1,0
1,49,30,1,24.74,0,0,1,5,4,0
1,0,90,2,40.62,0,0,1,4,7,0
1,14,90,1,8.34,0,0,2,5,3,0
1,0,0,2,19.58,0,1,1,7,0,0
0,2,60,2,4.66,0,0,1,6,7,0
0,0,0,2,0.0,0,1,1,4,7,0
0,2,0,1,0.0,0,0,1,4,0,1
1,31,30,1,31.38,0,1,0,3,4,0
0,1,45,2,41.67,0,1,1,2,7,0
1,62,60,1,12.5,0,0,2,3,2,0
0,2,30,1,40.0,0,0,2,2,7,0
0,59,30,2,7.5,0,0,1,3,7,1
1,42,30,1,13.33,0,0,1,3,1,0
1,20,30,1,0.0,0,1,2,3,0,0
1,3,0,3,4.21,0,1,2,7,7,0
0,25,60,1,28.57,0,0,1,5,4,1
1,17,30,1,0.0,0,0,1,2,7,0
0,2,0,1,20.67,0,1,1,4,4,0
0,8,45,2,0.0,0,0,1,12,7,1
1,13,30,2,0.0,0,0,2,4,7,1
1,6,30,2,10.0,0,0,1,6,0,0
1,6,30,2,7.77,0,0,1,5,0,1
1,5,60,3,0.0,0,0,1,2,7,0
0,1,30,1,0.0,0,0,1,3,5,0
0,0,0,1,0.0,0,1,1,2,6,0
1,93,30,1,0.0,0,0,0,4,4,1
0,1,0,2,9.79,0,0,1,6,4,0
0,78,75,1,9.98,0,0,2,6,1,0
0,22,30,2,7.14,0,0,2,6,7,0
1,91,30,1,0.0,0,1,1,3,1,0
1,0,45,2,0.0,0,1,2,3,7,0
1,123,120,2,18.75,0,0,2,7,7,0
0,1,0,3,7.53,0,1,1,8,7,0
1,38,30,1,0.0,0,0,0,3,2,0
0,21,60,2,9.01,0,0,1,7,4,0
0,20,60,2,3.1,0,0,1,8,1,0
1,60,90,2,8.24,0,0,2,12,3,0
0,0,60,2,0.0,0,0,2,6,7,0
0,3,0,2,12.44,0,0,2,4,7,0
0,0,30,2,0.0,0,1,2,2,7,0
0,4,75,1,11.11,0,0,1,3,4,0
1,39,60,2,6.68,0,0,2,3,7,0
1,4,30,2,0.0,0,1,1,4,7,0
1,17,90,1,0.0,0,0,2,3,3,0
1,18,30,1,0.0,0,1,1,1,7,0
1,28,45,1,53.33,0,1,1,1,7,0
1,90,60,2,0.0,0,0,1,10,3,0
0,0,60,1,21.39,0,0,1,3,4,1
1,2,60,2,0.77,0,0,1,3,7,0
1,14,30,2,0.0,0,0,2,6,7,0
1,42,60,1,31.93,0,0,1,5,4,1
1,65,120,3,0.3,0,0,1,8,7,1
0,3,0,2,0.0,0,1,1,7,7,0
0,0,0,2,4.87,0,1,1,3,7,0
0,3,30,3,0.0,0,0,1,6,7,1
0,59,60,1,45.05,0,0,2,3,4,0
0,0,0,2,3.29,0,0,1,6,7,0
0,3,30,1,32.83,0,0,1,2,4,0
1,63,30,2,0.0,0,0,1,5,7,0
0,0,0,1,0.0,0,1,1,4,4,0
0,6,90,2,0.0,0,0,1,5,7,0
1,27,60,1,0.0,0,0,1,4,4,0
0,1,0,2,37.5,0,1,2,3,7,0
1,0,0,2,14.53,0,0,1,8,2,0
0,0,30,1,40.0,0,0,1,1,7,0
1,68,30,1,40.0,0,1,2,1,7,0
0,33,30,1,9.09,0,0,2,4,4,0
0,16,0,1,17.73,0,0,1,1,7,0
0,1,0,2,0.0,0,1,2,3,7,0
1,15,60,1,13.0,0,0,1,3,7,1
0,5,0,2,0.0,0,0,1,5,7,0
1,2,0,1,13.25,0,1,2,4,2,0
0,4,0,1,22.67,0,0,1,3,7,0
1,0,0,2,0.0,0,1,1,10,0,0
1,35,0,2,0.0,0,0,1,10,4,0
0,10,30,2,0.0,0,1,2,4,7,0
0,1,0,2,0.0,0,1,1,4,7,0
0,32,45,2,14.82,0,0,1,4,0,1
0,2,0,2,26.2,0,0,1,5,7,0
1,1,0,2,0.0,0,1,1,6,7,0
0,6,0,1,12.0,0,1,1,1,7,0
0,0,0,2,9.2,0,0,1,6,7,0
1,3,90,2,19.61,0,0,1,4,7,0
0,44,60,2,0.0,0,1,1,3,7,0
0,1,30,1,0.0,0,0,1,4,4,0
0,36,60,1,0.0,0,1,1,3,5,0
0,0,0,1,0.0,0,1,1,1,7,0
1,53,75,1,0.0,0,1,1,3,3,0
0,1,75,2,13.4,0,0,2,1,7,1
1,61,120,3,0.0,0,1,1,4,7,0
0,6,30,2,0.0,0,0,1,3,7,0
0,0,30,2,0.0,0,0,1,3,7,0
1,61,60,2,4.95,0,0,2,7,7,0
1,4,0,1,8.78,0,1,1,3,5,0
1,61,90,2,17.97,1,0,1,8,4,1
1,1,60,2,84.45,0,0,2,6,4,0
0,0,0,3,5.79,0,1,1,10,4,0
1,1,30,1,100.0,0,0,2,2,7,0
0,2,0,1,0.0,0,1,1,5,2,0
1,4,30,1,22.5,0,1,0,3,4,0
0,19,45,3,0.0,0,0,2,12,7,0
0,21,90,2,13.33,0,1,2,3,7,0
0,1,60,3,0.0,0,0,1,7,7,0
0,2,0,1,18.4,0,1,1,1,7,0
0,4,0,2,12.5,0,1,1,4,7,0
1,9,30,2,0.0,1,0,1,10,5,0
0,11,30,1,2.22,0,0,1,3,4,0
0,64,75,2,8.88,0,1,1,10,4,0
1,57,45,3,0.0,0,1,2,6,7,0
1,11,30,2,0.0,0,0,1,5,7,0
1,0,30,1,0.0,0,0,1,1,6,0
0,88,30,1,6.4,0,0,1,1,7,1
0,3,0,1,0.0,0,0,1,6,5,0
1,43,30,1,8.0,0,0,2,3,2,0
0,2,30,1,30.77,0,0,2,2,7,0
0,3,30,1,9.61,0,0,1,4,1,0
0,0,60,2,8.93,0,0,0,7,7,1
0,1,30,2,0.0,0,0,2,3,7,0
1,23,60,1,22.8,0,0,0,4,2,1
0,4,0,2,7.7,0,1,1,5,7,0
1,27,90,2,3.54,0,0,1,5,7,0
0,7,30,3,0.0,0,0,1,7,7,0
0,6,0,3,0.0,0,1,1,8,7,0
1,19,45,1,13.42,0,0,1,3,4,1
0,0,30,1,0.0,0,0,1,3,4,0
0,1,30,1,40.0,0,0,1,2,7,0
1,12,30,1,27.5,0,0,1,4,4,1
0,2,30,1,12.5,0,0,2,3,6,1
0,30,60,1,1.23,0,0,0,3,1,0
1,87,60,2,0.0,0,0,0,5,3,0
0,5,0,1,0.0,0,1,1,3,4,0
1,31,75,1,18.89,0,0,1,4,4,1
0,2,60,2,20.26,0,0,1,7,4,1
0,12,30,1,0.0,0,0,1,3,7,0
1,11,30,2,0.0,1,0,2,5,5,0
0,1,0,1,0.0,0,1,1,1,7,0
1,2,0,2,0.0,0,0,2,5,7,0
0,1,0,1,0.0,0,1,1,3,7,0
0,2,0,3,0.0,0,0,1,11,4,0
0,7,0,2,0.0,0,1,1,5,7,0
0,1,30,1,18.0,0,0,2,3,7,0
1,4,0,1,42.0,0,0,1,2,7,1
0,0,0,2,0.0,0,0,1,7,0,0
0,2,0,3,0.0,0,1,1,6,7,0
0,0,0,2,0.0,0,0,0,7,4,0
0,29,0,1,22.22,0,0,2,1,7,1
0,0,90,2,0.0,0,0,2,9,2,0
0,5,30,2,31.91,0,0,1,5,7,0
0,20,45,2,0.0,0,0,1,4,7,0
0,3,0,3,0.0,0,1,2,5,7,0
0,16,30,2,0.0,0,1,2,3,7,0
0,0,90,2,0.0,0,0,1,2,7,0
0,4,60,1,14.58,0,0,0,4,4,1
1,64,75,2,18.42,0,0,1,6,4,0
0,0,0,1,10.48,0,0,1,5,4,0
0,61,60,2,0.0,0,0,0,6,4,0
1,45,30,2,9.6,1,1,1,6,1,0
1,104,30,1,0.0,0,0,1,2,4,0
1,10,30,1,0.0,0,0,1,2,7,0
1,2,30,1,13.88,0,1,1,3,4,0
1,7,75,1,0.0,0,0,2,3,3,1
1,18,30,1,48.44,0,1,0,4,4,0
1,34,60,2,7.09,0,0,1,7,1,0
0,3,90,2,0.0,0,0,1,6,1,1
1,36,45,1,0.0,0,0,1,4,1,1
0,1,30,2,5.0,0,0,1,7,2,0
0,43,75,2,0.0,0,0,1,4,7,0
0,6,75,2,22.72,0,0,2,12,4,1
0,0,0,1,34.83,0,0,1,5,4,0
1,24,30,2,25.93,0,0,1,4,7,0
0,6,120,2,3.08,0,0,1,5,4,1
0,0,0,2,0.0,0,0,1,3,7,0
0,72,75,2,16.42,0,0,1,6,1,0
1,44,45,1,7.14,0,0,1,3,7,1
0,27,30,1,30.0,0,0,0,1,7,1
1,93,120,3,0.0,0,0,1,1,7,0
0,13,0,1,0.0,0,0,1,4,6,0
0,63,60,3,5.27,0,0,1,6,7,0
0,1,30,1,17.0,0,0,1,1,7,0
1,20,30,2,0.0,0,0,1,8,7,0
0,45,60,2,12.99,0,0,1,9,4,0
1,40,45,1,5.55,1,0,2,2,4,0
0,1,0,1,27.27,0,1,1,1,7,0
0,3,30,2,16.95,0,0,2,7,1,0
1,7,30,1,10.0,0,0,1,1,7,0
1,9,30,1,0.93,0,0,0,1,7,0
1,58,60,2,15.0,0,0,1,6,7,0
1,98,120,1,0.0,0,0,1,4,4,0
1,50,60,2,0.0,0,0,1,7,4,0
0,29,30,2,2.38,0,0,1,2,7,0
0,0,0,1,8.33,0,0,1,3,4,0
1,10,0,2,17.77,0,0,2,4,7,0
1,30,30,1,7.44,0,0,1,4,5,0
0,1,0,3,21.87,0,1,1,12,4,0
1,32,45,2,0.0,0,1,1,4,7,0
1,2,45,1,15.0,0,0,1,3,7,1
0,57,75,3,15.49,0,0,1,6,7,1
0,43,60,2,326.66,0,1,1,3,7,0
0,1,30,1,0.0,0,0,1,3,1,0
1,0,45,2,0.0,0,1,1,3,7,0
1,8,30,1,5.96,0,1,1,4,4,0
0,0,0,1,0.0,0,0,1,3,5,0
1,42,45,2,0.0,0,0,2,11,1,0
0,79,30,1,14.62,0,0,2,3,1,0
1,33,30,1,17.6,0,0,2,3,1,0
1,48,60,1,4.08,0,1,2,6,5,0
0,0,0,2,0.0,0,1,1,3,7,0
1,1,60,2,0.0,0,1,1,5,4,0
1,64,75,2,8.34,0,0,1,6,3,1
0,29,45,1,0.0,0,0,1,3,1,0
1,12,30,1,13.51,0,0,2,4,5,0
1,0,90,2,17.28,0,0,1,8,4,0
1,5,30,1,11.91,0,0,0,3,1,1
0,7,90,2,6.94,0,0,2,4,0,0
0,1,0,2,0.0,0,1,1,3,7,0
1,13,30,1,47.41,0,1,1,6,4,0
0,12,30,2,6.78,0,0,1,2,7,0
1,1,30,2,0.0,0,0,1,7,3,0
1,34,30,3,13.86,0,0,1,8,7,1
0,126,30,1,22.86,0,0,2,5,1,1
0,23,45,2,16.66,0,1,1,6,7,0
0,6,60,1,18.0,0,0,0,1,7,0
